1,20,3.441,0.0,0.02,0.5
1,20,3.441,0.0,0.02,0.5
1,22,3.629,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.629,0.091,0.02,0.455
1,22,3.629,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.629,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,29,4.254,0.0,3.04,0.552
1,29,4.254,0.0,3.04,0.552
1,29,4.254,0.0,3.04,0.552
1,29,4.254,0.0,3.04,0.552
1,29,4.254,0.0,2.05,0.552
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.629,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,29,4.254,0.0,2.05,0.552
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.629,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,29,4.254,0.0,2.05,0.552
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.629,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,29,4.254,0.0,2.05,0.552
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.629,0.091,0.02,0.455
1,22,3.629,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,29,4.254,0.0,2.05,0.552
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.629,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,29,4.254,0.0,3.04,0.552
1,22,3.72,0.091,0.02,0.455
1,29,4.254,0.0,2.05,0.552
1,29,4.254,0.0,2.05,0.552
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.629,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,20,3.441,0.0,0.02,0.5
1,20,3.441,0.0,0.02,0.5
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.629,0.091,2.55,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.629,0.091,2.55,0.455
1,22,3.629,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,29,4.254,0.0,3.04,0.552
1,22,3.72,0.091,2.55,0.455
1,29,4.254,0.0,2.05,0.552
1,29,4.254,0.0,2.05,0.552
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.629,0.091,0.02,0.455
1,29,4.254,0.0,2.05,0.552
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.629,0.091,0.02,0.455
1,29,4.254,0.0,2.05,0.552
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,29,4.254,0.0,2.05,0.552
1,22,3.629,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.629,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,20,3.441,0.0,0.02,0.5
1,20,3.441,0.0,0.02,0.5
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,29,4.254,0.0,2.05,0.552
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,0.02,0.455
1,29,4.254,0.0,3.04,0.552
1,29,4.254,0.0,3.04,0.552
1,29,4.254,0.0,3.04,0.552
1,29,4.254,0.0,3.04,0.552
1,22,3.629,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.629,0.091,2.55,0.455
1,29,4.254,0.0,2.05,0.552
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,29,4.254,0.0,2.05,0.552
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,29,4.254,0.0,2.05,0.552
1,22,3.72,0.091,2.55,0.455
1,22,3.629,0.091,2.55,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,29,4.254,0.0,2.05,0.552
1,29,4.254,0.0,2.05,0.552
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,29,4.254,0.0,3.04,0.552
1,22,3.629,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,29,4.254,0.0,2.05,0.552
1,22,3.629,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.629,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,29,4.254,0.0,2.05,0.552
1,20,3.441,0.0,0.02,0.5
1,20,3.441,0.0,0.02,0.5
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.629,0.091,2.55,0.455
1,22,3.72,0.091,0.02,0.455
1,29,4.254,0.0,2.05,0.552
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.629,0.091,2.55,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,0.02,0.455
1,29,4.254,0.0,3.04,0.552
1,29,4.254,0.0,2.05,0.552
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,29,4.254,0.0,2.05,0.552
1,22,3.72,0.091,0.02,0.455
1,22,3.629,0.091,0.02,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,29,4.254,0.0,2.05,0.552
1,29,4.254,0.0,2.05,0.552
1,22,3.72,0.091,0.02,0.455
1,22,3.629,0.091,0.02,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,0.02,0.455
1,29,4.254,0.0,2.05,0.552
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.629,0.091,2.55,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.629,0.091,2.55,0.455
1,29,4.254,0.0,2.05,0.552
1,20,3.441,0.0,0.02,0.5
1,20,3.441,0.0,0.02,0.5
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,0.02,0.455
1,29,4.254,0.0,2.05,0.552
1,29,4.254,0.0,2.05,0.552
1,22,3.629,0.091,0.02,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.629,0.091,0.02,0.455
1,29,4.254,0.0,3.04,0.552
1,29,4.254,0.0,3.04,0.552
1,29,4.254,0.0,3.04,0.552
1,29,4.254,0.0,3.04,0.552
1,22,3.72,0.091,2.55,0.455
1,22,3.629,0.091,0.02,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.629,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.629,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.629,0.091,2.55,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.629,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.629,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.629,0.091,2.55,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.629,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.629,0.091,0.02,0.455
1,22,3.72,0.091,2.55,0.455
1,20,3.441,0.0,0.02,0.5
1,20,3.441,0.0,0.02,0.5
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.629,0.091,2.55,0.455
1,22,3.629,0.091,2.55,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.629,0.091,0.02,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.629,0.091,2.55,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.629,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.629,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,29,4.254,0.0,3.04,0.552
1,22,3.629,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,2.55,0.455
1,29,4.254,0.0,2.05,0.552
1,22,3.629,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,29,4.254,0.0,2.05,0.552
1,22,3.629,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.629,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,29,4.254,0.0,2.05,0.552
1,22,3.72,0.091,2.55,0.455
1,22,3.629,0.091,0.02,0.455
1,22,3.629,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.629,0.091,2.55,0.455
1,29,4.254,0.0,2.05,0.552
1,29,4.254,0.0,2.05,0.552
1,22,3.629,0.091,0.02,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.629,0.091,2.55,0.455
1,22,3.72,0.091,0.02,0.455
1,29,4.254,0.0,2.05,0.552
1,22,3.629,0.091,0.02,0.455
1,22,3.629,0.091,0.02,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.629,0.091,2.55,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,29,4.254,0.0,2.05,0.552
1,22,3.629,0.091,0.02,0.455
1,22,3.629,0.091,0.02,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.629,0.091,2.55,0.455
1,29,4.254,0.0,2.05,0.552
1,20,3.441,0.0,0.02,0.5
1,20,3.441,0.0,0.02,0.5
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.629,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.629,0.091,0.02,0.455
1,22,3.629,0.091,0.02,0.455
1,29,4.254,0.0,3.04,0.552
1,29,4.254,0.0,3.04,0.552
1,29,4.254,0.0,3.04,0.552
1,29,4.254,0.0,3.04,0.552
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.629,0.091,0.02,0.455
1,22,3.629,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.629,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.629,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.629,0.091,0.02,0.455
1,22,3.629,0.091,0.02,0.455
1,22,3.629,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.629,0.091,0.02,0.455
1,22,3.629,0.091,0.02,0.455
1,29,4.254,0.0,3.04,0.552
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.629,0.091,0.02,0.455
1,22,3.629,0.091,0.02,0.455
1,20,3.441,0.0,0.02,0.5
1,20,3.441,0.0,0.02,0.5
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.629,0.091,0.02,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.629,0.091,2.55,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.629,0.091,0.02,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,2.55,0.455
1,29,4.254,0.0,3.04,0.552
1,29,4.254,0.0,2.05,0.552
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,29,4.254,0.0,2.05,0.552
1,29,4.254,0.0,2.05,0.552
1,29,4.254,0.0,2.05,0.552
1,22,3.72,0.091,0.02,0.455
1,22,3.629,0.091,2.55,0.455
1,22,3.629,0.091,0.02,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,20,3.441,0.0,0.02,0.5
1,20,3.441,0.0,0.02,0.5
1,29,4.254,0.0,2.05,0.552
1,22,3.629,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,29,4.254,0.0,3.04,0.552
1,29,4.254,0.0,3.04,0.552
1,29,4.254,0.0,3.04,0.552
1,29,4.254,0.0,3.04,0.552
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.629,0.091,0.02,0.455
1,22,3.629,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.629,0.091,0.02,0.455
1,22,3.629,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.629,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.629,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.629,0.091,0.02,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.629,0.091,0.02,0.455
1,29,4.254,0.0,3.04,0.552
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.629,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,2.55,0.455
1,20,3.441,0.0,0.02,0.5
1,20,3.441,0.0,0.02,0.5
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.629,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.629,0.091,0.02,0.455
1,22,3.629,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.629,0.091,0.02,0.455
1,22,3.629,0.091,0.02,0.455
1,29,4.254,0.0,3.04,0.552
1,29,4.254,0.0,2.05,0.552
1,22,3.72,0.091,2.55,0.455
1,22,3.629,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,29,4.254,0.0,2.05,0.552
1,29,4.254,0.0,2.05,0.552
1,29,4.254,0.0,2.05,0.552
1,22,3.629,0.091,0.02,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.629,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.629,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,29,4.254,0.0,2.05,0.552
1,22,3.72,0.091,0.02,0.455
1,20,3.441,0.0,0.02,0.5
1,20,3.441,0.0,0.02,0.5
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.629,0.091,0.02,0.455
1,22,3.629,0.091,0.02,0.455
1,22,3.629,0.091,0.02,0.455
1,29,4.254,0.0,2.05,0.552
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.629,0.091,0.02,0.455
1,29,4.254,0.0,3.04,0.552
1,29,4.254,0.0,3.04,0.552
1,29,4.254,0.0,3.04,0.552
1,29,4.254,0.0,3.04,0.552
1,29,4.254,0.0,2.05,0.552
1,29,4.254,0.0,2.05,0.552
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,2.55,0.455
1,29,4.254,0.0,2.05,0.552
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.629,0.091,0.02,0.455
1,22,3.629,0.091,0.02,0.455
1,29,4.254,0.0,2.05,0.552
1,29,4.254,0.0,2.05,0.552
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,0.02,0.455
1,29,4.254,0.0,2.05,0.552
1,22,3.629,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.629,0.091,2.55,0.455
1,29,4.254,0.0,2.05,0.552
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,2.55,0.455
1,22,3.629,0.091,2.55,0.455
1,20,3.441,0.0,0.02,0.5
1,20,3.441,0.0,0.02,0.5
1,22,3.72,0.091,0.02,0.455
1,22,3.629,0.091,2.55,0.455
1,22,3.72,0.091,2.55,0.455
1,29,4.254,0.0,2.05,0.552
1,22,3.72,0.091,0.02,0.455
1,22,3.72,0.091,0.02,0.455
1,22,3.629,0.091,2.55,0.455
1,22,3.72,0.091,0.02,0.455
1,29,4.254,0.0,3.04,0.552
